,pk_business_customer_id,entity_id,customer_segment_id,company_name,company_address_street_name,company_address_street_number,company_address_apartment_number,company_address_city,company_address_postal_code,company_address_country_id,company_registered_number,company_vat_number,company_legal_form,company_start_date,company_status_id,company_nace_basic_id,auxiliary_nace_segments,us_person,is_fatca_reportable,fatca_status_id,kyc_risk_level_id,number_of_multisignature_users,multisignature_limit,is_migrated,customer_status_id,mpts_identification_data,legal_language_id,registration_date,pk_snapshot_date,record_creation_date,insert_job_id,cashdirector_transaction_history_sent,reconciliation_hash
504,16885,62161b58-9760-4ec5-af81-377b999182af,2,kYUK9XqCbqkMDh3LhmW4rT+XwWz0DGVeb0XRmnl2FOI=,I6U0qAwQu90RsccWd3d538veshWgBwCMpRIMiQOa7wepHaB4gTz0POXyvdH+kVKb,l9zElExaUFNMMJqtXlZtwo6JG5FcbEBECUlC2gLJ210=,uTJltCUMOthZhqfy4MLClZqmBRDVFqEF4u9SVV3eLN8=,Ixelles,1050,1,0660909795,0660909795,015,2016-08-12,000,62010,"[62010, 62010, 62020]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
505,16890,3a190f8f-eda2-4972-b057-c02d16f81a3b,2,d8VGlVnLBBZ2Tf8cutV1WOY2ZWPBH9KubKkeIThnSyQjit3ui736UMeMxfeBlvzlSkI0kPzfeU4OOLytcUSvpQO6jWSTt7Z64UNvEKrrvaJLnQstYCmh1jsYHJwuyBll,rGcf1K4FwbYj/5bTtr/09r1N6zO1ATVDMEG9o63BRJgQP+2ZntTfaW7McXnzzkIA,yNuw2bGq5gLe2EJgvoSwH95/yVUMmlKwXWTGnq8d36U=,ULVXuBn5Cp8LyVi9ZrdBfyg+XXEagyZ7/FjgBSKZjXY=,Ixelles,1050,1,0463379391,0463379391,017,1998-04-01,000,9499,"[9499, 9499]",False,,,4,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
506,16893,3a429461-2a54-463d-95eb-4d308ef2c7c4,2,Sj6AAoUTAG0tOLX3owgFTQXLrkHH+XLJR2jv288CTeqcRFNV3mCu/+ged6nbvoaPV/we5PUAjPbqsxgbGqssK2xbj9VHML5+Rr6VuDaEvXogENmXfN2W6tC2V56s0sDU,/ujDhHly4BY2Az4et7lfjbFLbpQUMZQcGoaLC6azMi4=,v2FUpjq4XTSlc+qgk1raezowL9RZzfznb7PL1LmRLSA=,zx6X7BjEaKfeuczJ/ngAqwFPfura5wHQDKl6Y4yZCSk=,Ixelles,1050,1,0443242686,0443242686,065,1991-02-19,000,82990,"[82990, 82990, 94120]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
507,16937,2e545f1a-6233-431f-8607-341e74b725da,2,E/mvas1sjhVd+CtgW2hpt2QiBrmDHowrw4tb8J5W3dE=,rWJ0W5dbwx+tstjjoTfQoklhfYZ2SlGF5PCphNZVmkw=,W60hK+hMkahXiYjMoOLFSZz6jkK4Rp8FUuHZBoUFkxw=,VvD/Erq3gTYS3GZrCvgI+1Ym0fEzD1TSDNz/KaVEfOc=,Ixelles,1050,1,0838056937,0838056937,015,2011-07-22,000,6820,"[6820, 6820]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
508,16949,373091f6-2485-46af-bf54-899881248247,2,zeJ6FeTHZtD2Mm0OMKPLaruTJaTaeRbsLMBprU7uaLbdHQogvZSSmxz4UNRmeztU,yXGpWbo2biAmYP3NZf8anKhS16xEl+F6bAUmQyttRZo=,y2lxNUmgjtOpMggV40NrMuJrQzDdaHRQjJofPJsvu3g=,dtaNnPCpHBJYnPNzdHntdNXr6s2qMZvwCPPffIRzggE=,Ixelles,1050,1,0547843231,0547843231,015,2014-03-11,000,56101,"[56101, 56101, 56301, 56102, 56210]",False,,,3,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119412450"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,014d95195aa33596716d3b69c88823dfaf669d2dc9d24e54a48b7f64bb412bb9
509,16962,07b19b59-2c48-4686-b85c-4ed124f584e4,2,Sg/5otn4tEnPAu0a7qSwZirwJMCDU/NCuWgq540ktVU=,bZJGXS53eAWJ9KyvJZ6xMdMLyIlMk4waaQTZS0zQzsgek5oNHUh3o+BTZBquoYW2,dBVez9fDrQjrtzLD0YRo5DiR4DzirFvMskJox8G7roA=,9jPPMp+t9xMZGENi9UWDei8lUqsyCl2Je0/et9ZWWIE=,Ixelles,1050,1,0825418629,0825418629,015,2010-04-27,000,70210,"[70210, 70210, 70220, 82110, 82990]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410700"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
510,16981,63d6de1d-a99b-4265-98bc-0e29984b48a2,2,TUbIzyONRjkXTWTsevT26wiq/kQSxr0HSblUn53W6+ac5w/EGrn+TpGdr2C2Tfw1,a/j4NkaZy5jV6JufEzQBStW4IgSp13Tl7VTJxZcm57U=,Y/9C5nuJ9aFZe05oRbI6bpju8G6eb7RzbImYLzWRg5E=,n9+fOBHxbgppHxfZbNgv82+0/ZCu0i8dEoZ5VMBj5zo=,Ixelles,1050,1,0875038384,0875038384,014,2005-07-12,000,70220,"[70220, 70220, 41101]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
511,16992,381ae073-ea9a-40aa-b58f-92f4e59f0586,2,Hh5Q+olQ+mMkgfTBtON8JbmyHNn+gfiHrT7AFsx2/V0=,3QCtP5ICVcRB7QUWx+Y41sUb40d3jhcJbG/DVRGOSuCd4Vv1BEahXheLdwgDU1AU,MpFPSAlCuhldI0Zw4vxIX7+1P2d/q7GZ8rKNcUAWWV4=,uG5fLo6Nikb6ItYaK5Ah9i1a1r/KODgXpTX/dOfYzew=,Ixelles,1050,1,0839386332,0839386332,014,2011-09-19,000,96022,"[96022, 96022]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119437540"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
512,17033,499293b9-f442-484d-9a6c-9398973d99f4,2,OOwUV62iBmjFMsMGLKSMEwi7cU6AWpownHNciMfQqahbaW/y2Yzdz1/uxohKAnpaFNxf2t46Dw7+S/XNimDMCg==,cQ8Z5gf8gj0QgHqXUfDHCvi8N7c6BWmhFDO5Kpt4OIY=,t1w73K9TO0D+dtT9ir+WoGYeDcwZHEQw9RGEKjBloao=,HhUHhzlbAXsCNz/FXklgqOHmxsQIvwJ0qgKWA50/O+E=,Ixelles,1050,1,0501957974,0501957974,393,2012-12-13,000,7220,"[7220, 7220]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
513,17045,8ab7f6f9-15a5-4902-abed-b6f3d6be1a12,2,yuqUZHGkD1Na0R7tMdJyowrjw82nIuaUA1qckA7GmK4=,jf0Yd82Rz817zCsl97WObJ5MboydpkjA7JmCCA1YNi/hX2Kkr3tXDGt/YJ5TUEOc,3M1V1wmerKk6HLaP/PPeuaXiKHX4FJEnHKLTYDNb+p4=,b9mVIYBTI1umd/KzWA05kRkNw5UWkpG74pQ8IXTwQLs=,Ixelles,1050,1,0829189157,0829189157,015,2010-09-13,000,47787,"[47787, 47787, 74104, 82300, 47789]",False,,,3,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410350"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
514,17065,1fd69efd-4ba5-440b-9cc2-530f7c4a50c8,2,OkzfAk+cI9AeZphNmI10OAz+GGfkOUSeeFSc0PEgdTM=,U5draMS5j+Brqx/1chhCHWfcNIs2ErPQClCEF1inclU=,+u9DwLJjFHoCjasYUKbcE4KZmkFNNLK/+mfpCkQY+tk=,Z7wduixK4ux4AswvPI2BznU9OWKO2cVHzsTbtz690f8=,Ixelles,1050,1,0456388265,0456388265,015,1995-11-03,000,73110,"[73110, 73110]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410500"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,d236a615584cef35ce323cdd513601be0c4eb35c651e59c5430113bd7a55b0ef
515,17074,168eb704-b590-4568-aa33-bbca153db7cb,2,kxJ09SHGJx7e02n8Xpl/ZVkn8DYzrmF6jZbfyLGP9QN1SHi7vfPKUBF9nLoVL7Q4,YDYbSRgcuHP3BbQ5pR5M4cfALbOHHIqFcujpcd2yKnlroS0IORun40IbGuTYQGfE,JqRFCPChJuAMSIsXXCoyblHbCHTJML9n1vXghaXpB5E=,zFlgd75EG5chRy2gHQqztc3e5oCf/LiymBVa65NbFwA=,Ixelles,1050,1,0692845066,0692845066,015,2018-03-23,013,69109,"[69109, 69109, 70220]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
516,17104,65eadd67-d610-4c3a-aaa5-4e1a4330e9dd,2,AqZHSem78ec6Y6I0xzHB42R5aZD+7FDNYNnIDjfNgbA=,4QvxFH5yWsuLeFSgoe6NyAlOBCu4v26CI646vK2N4AI=,p2wMIQ1Y9iVN2gx91uRFzdpocsOIjbsB6iWPDpjmUHc=,BC3ew1nsAcR1xRMzNqP5Q0y2gP7PrEXtGdqfqg8qG2o=,Ixelles,1050,1,0477210108,0477210108,015,2002-03-29,000,56102,"[56102, 56102, 56210, 56290, 47210, 56102]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""130740280"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,ad93ad66cbe0ea7859c4dade2549f818c26ca41c67d5950a7e8d69d6b2386f49
517,17108,eb4671f5-1f36-4cf8-995b-602f4bb63855,2,IzuDYqCzYPeNezMhdcr/eDz8y9wVjOCGT7Ft++7Ef5I=,NKhht/ifnpBQQsXFjT2/lf+3OWoC1wfJ2wOhOz7PFQikIbG7xONm1U/pb1sQxrkG,Ag5o4+ssrSK89wl3xd/0dJlPQEyokbD0/sOceQi5TYY=,q/mHutFo6ltG7Ip7hKoaawr4T7/uf8rg9q+u79utJmY=,Ixelles,1050,1,0822537531,0822537531,017,2010-01-22,000,82300,"[82300, 82300, 70210]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""131477790"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
518,17143,82f05087-09d0-47bb-81cd-0c95c7445a09,2,B7Hiqb89L44Qe51zxWor2/n43Dog9zlu9nX2EWcLkpQ=,jXiYnsmOsU7kaLz2HDPBNF9/LblSHMW+gppW9yD2BknZzq42pzku3zKky/PIJ/we,NVJ4dzD5wxfqAex46PA38F6q9PR+vib0zPjZzYLNzXg=,LTN+r2CgxwfE+vcuqdhO32lpcFjGAdQN0V8lLJDKkL4=,Ixelles,1050,1,0434754097,0434754097,014,1988-07-07,000,4110,"[4110, 4110]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
519,17144,f3cf71fa-df89-402f-93fc-bbab525a6ec1,2,lIrmcersoGQG8hCBgdgsXasdwTjha4espz/Jh+d7VJwjcmM3pAR5wTDtCsHiO6T4,HxuN4ThWu3KAxtMhYQrO+F8z0qK/Ljb0EvdwkU/Yw14=,EZAbqwkPzwpPN6jFHtHL+XjptPmIpkLMw/BGTwlUHyc=,i+X31OQwGO6agpugISYFjvuuxKiEVmGeOSz2iIiv4AM=,Ixelles,1050,1,0890465938,0890465938,014,2007-06-29,000,47990,"[47990, 47990, 24450, 46120, 46720, 46751, 46720, 46769]",False,,,4,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
520,17146,928325a7-1faf-40b8-a646-820563c75672,2,uoL9m2IR4UYcTMMHwNeGVNUkX0+IQEYO0BIWS8SYBP7f3rI/uiihMmZIJl2XhJqW,OINOU37A3vYgXNziDb13/6rtYs8TQChfiF1KCd9qBjw=,MoYT2F7b8hOLsp/VWKQQKtSYazsWDibYnViIN2735So=,YE7UKcRIFAdcnCh440Z6ZtSPBFHSmNCkMau4wvnxe7k=,Ixelles,1050,1,0460197890,0460197890,014,1997-03-13,000,6810,"[6810, 6810]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
521,17169,fcdfae0d-7d2a-444b-a55c-4cd2a002bf6f,2,9fGTAGmAGaTBnqX2zp8heVG36WnW+NSNfUQwj+i/nIQ=,GiGA1aOrURMrSiLKdyIPuQzEekQZkZvCJ4wmaM+nnjjJGk+vV6VtOWLvUh0StMeS,K2IzYuplG7OBH5oyjbVKpqaodHN1nUVxrI5IHTNbrM8=,FjKJYl9vLuwdfn4yV1m5mHkxsS3tsvUptzCVsxvz1xU=,Ixelles,1050,1,0443243379,0443243379,014,1991-02-08,000,77320,"[77320, 77320, 64200, 41101]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
522,17171,fa24e1c2-0b5a-423e-acc8-68462a53ff3d,2,0d670rnocA66O7H80W6txN9981MObd6hHrpCHeqjr54=,3GcwFn9b7La8r25pe2/+w8tLakwoLwv255aCgKgs26NnmqxDvb0xQv22/yZxWIam,UtG/cNgald0G5qaZyIJtudYlOxSXhs3AZOvcj/O12aE=,WzxfdhKXZIGVhuNBIYdZ6i9nk223oNrdrFLnINACMnk=,Ixelles,1050,1,0843246338,0843246338,015,2012-01-31,000,79110,"[79110, 79110, 79120, 79110]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
523,17177,43f96323-1360-4ae1-9ad3-a69b7d2c5dd1,2,Fi7hpAjz30+8uS4CB5XBh4z7WZ2NV/ZpGP5ZVoIMMSR7csgnzyqVAaijQDHECk1m,y+l18+N69qEz4EuBM/DX8k/ewC0k7kNVgDhMMcmgGCOH+aab8IDRmDgUZyGWg8YE,QJB0HIbvvyZExtxTP+N5jCw6wnVOWvgyc3lGBgl3FRM=,leI5v0tt1T58oyD+2XOl8L6t07y5YX5sCQuHr+tKKm4=,Ixelles,1050,1,0435206336,0435206336,015,1988-09-01,000,68100,"[68100, 68100, 68201]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
524,17181,b291227b-0fb4-4659-863e-6c155c98a72c,2,gx0n5yw+TjAVa5dvK1Kewo2mIql78m8vW12M+FN2bQ0=,uSf5Oi50y0U/ynqLMOm337DylAze2Fk0AgLAiPBj+hKGDs6y02IrvQ4Ed97AbJ1/,Nliu6M17EFhcJi1VwXiqY8oENatpaABumZJQTMjZnb8=,i//+6YOjM6ibGLM9NfCSUB/e5BqQkohCVTEEKWbZDUk=,Ixelles,1050,1,0833208125,0833208125,125,2011-01-27,000,86909,"[86909, 86909]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119411180"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
525,17187,202edd0d-0ce6-408b-9122-f41a67308511,2,c0NX366ELnPtygAkA77G32NI4whIG8XqCRFlRk8340TSeO38VdsiZnN3+rW1/4hp,Gy2N7zmKTUhabdvDXrskePHfNAaKjuFJTgkuSKWPjHJygbBfsXcYotWuFQY6yHB3,AsHrN0+xYXmrwMl/nVT04P12V5AvWFvm6KSC2Pdc6io=,rKM6wJI+v3AO3YvFnOJHR+6YHpM65gD5PSVvKtaFhdc=,Ixelles,1050,1,0682874555,0682874555,015,2017-10-13,000,70210,"[70210, 70210, 70220]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119437910"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
526,17217,0a9b27b7-1369-4253-a152-6663195030fd,2,Hshipmm51eSMvPjLTrrfpzFJJBR/vYCVDhVBhpY/Za8=,j/71ERCcsAkANMAPFDK/RFkEHswBC+jHT+OEzCKWFW8=,oWCDFsZeTpbpzbAqTSp2rkNMSyNkjem3NOs8TPu3w+o=,1T5BxvshMfJZWABZdP8CWY9Fd/etWAHfczyrcvyO3oc=,Ixelles,1050,1,0843296917,0843296917,015,2012-02-01,000,56102,"[56102, 56102, 56102, 56101]",False,,,3,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119409280"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
527,17223,62e2df6a-0106-43f7-9483-b9ce94b9df55,2,zzElpD/bB7Lc0kdJlQrqbtqZPZgFygm2eIaIADz1rrrt25jyhb2Xa7IIzcEfHqp0,aM9j5sAjXZY/IJvP8Tv3lKmJ2hyOms+j68fhouEyBOQ=,jhP2ND6bwAJmZr73HtgX5nVbiZ8IGKMw3MV9GZJUx6o=,+X6U86dQFNID8OexBBHGq4TdAwLB6533Oh1EEC8SJ5w=,Ixelles,1050,1,0467268103,0467268103,015,1999-11-12,000,47410,"[47410, 47410, 46431]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
528,17235,94e2e391-75a6-4373-a216-ca298a63f5ab,2,ehvnEOlrKJEUw1ky5XyTnlsFbfMhw+s533HENXh7WM8=,W0dh6r+60hKUAk8qMgN8SwBSeVWIoNNq1Dp48GNgrqU=,kEHKMUN8eVj3UbMAQYPHQO7CxEg+X1e2TXCI2wtPyr0=,9PZxSNK3cq32Pn1kRUaASGlEwQu9aomcEp5W/6Ss/Og=,Ixelles,1050,1,0843699466,0843699466,015,2012-02-15,000,78300,"[78300, 78300]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119437600"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
529,17245,64bc8c89-b2fe-4949-86b6-8826e0d962f1,2,K8zGWxsoIMRYCqtpbX8U7LoLh8dwGJwWdkaAORS2SadWtb2mYZoBueVwNMAcHPS694dUlcsgUrZ6Q3KCNGIvDWJSj5kqRdJMzq2PIBZTv6g=,V0PAPfTvk7nrP/QeaaKVn7VkaK1Nu8ExNoBP43VzL+c=,zNsK1fOChodqf+XocewDnOunAFXSZsJXbiyYLQzBGSM=,hSDUzA5lhaMb5ur4Zap+Awor5IBNRF+KsocqqrXQ4ek=,Ixelles,1050,1,0450682388,0450682388,014,1993-07-28,000,49390,"[49390, 49390]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
530,17269,93d8dfa5-669e-4f68-8395-4894817acc31,2,LCSNVrgTckcWVb28k/U5pXiToDeFS3LqEKkLYPZMCUs=,7iRThspt92XpeINgbjL5748FfNORTi8trmVPAC2+GVBJFSr2nvACVCN6vktWSvmt,jkVsu4TQg0u2AFAqrja8e++2nHzSrlciNYzwaPW8PdQ=,FtkeNFHuKfwfvswO+IvhjriSN6+0de1IrNBJFR3C9eA=,Ixelles,1050,1,0819896557,0819896557,015,2009-10-20,000,68100,"[68100, 68100, 43995, 68100]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
531,17286,255bec0d-ba98-47a1-baec-877ae28a1c9d,2,vwGm4yztU0GHHU0EQuY4z/eunv/DTWdrAN0d3LCOP9E=,aPMZVdHs16dEGw6QagRA7VWQrhS+Ma6EK6kjCa5/MrQ=,R4OJ0/hDMmsTEsMFAERjtFyvrQMQz5dJhFvDUvTP1mw=,7xuT4dQ0QFzkec3+KHrY2CgE2N/M/vIVB7Gpj+zakSA=,Ixelles,1050,1,0441620511,0441620511,015,1990-09-12,000,56101,"[56101, 56101]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
532,17330,852eb61e-1db2-499f-ae1f-8307c5412cff,2,0FMLPZhD7dXvXEzUntwhALnl/zxiHT2uFbUIf5gSaENQfxkLMRo+PUc1XwHFcsHzc7BRgJ+zUaZecPJfHe/Xdv1zcF+riEcOWd7be6k9Al5ucDywbi4jx7ylNboleZVJefUcbpQlH3aFKPe9/RHFvA==,Tv5MGDbIz1O+WnwI+pD4kcMZjUu9dK+3SphYP3zAwiffH5HGRHVRv/iV6bpGe7Uv,AfsZxeoP2vUiS5sJS5hysMtC3IwXovMg6H6H1yfgSyA=,sJ9FIkZC9iqp8L4jPyS13+Odcwx4tu+Jn8cyiblrVFI=,Ixelles,1050,1,0408671490,0408671490,127,1967-08-31,000,9491,"[9491, 9491]",False,,,2,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
533,17332,0df6b508-65d1-4d2f-a7cc-10960f6c5a77,2,eAANdZ7ZTURsZPud5puvOTIZ5mw1FXTbFKo/LOMdZ0mTlH9el2pLzUB/K3k+6c0i,CAMTPdldl1C7ItdTtAQ9dTY0QOrpgFWH2900MZKpxeY=,vxI5z7PrQdXghHcDFSpCyobsI/fsCZ4U74jO33VEmZw=,QglWB2BqedeQ65WBKItby40m2Ct/AtOyGvfGK0LvsS0=,Ixelles,1050,1,0675379623,0675379623,017,2017-05-03,000,9499,"[9499, 9499]",False,,,4,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""131477250"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
534,17370,223b2d8d-0ff5-4e3a-bae0-34ab84c9534d,2,eauJsJk3rSEk3qel6HcKAxlNNdK7vTuob1PnOVLvVZExXAds357LlU8LWaC1zaJO,QvLfLn4jxtDt8hJgW8YmWiVeF04m1CNOvDUJ8gJgZ/Y=,je9BQZnOZVNh/nHHXNnT2abcgZ2EVa55Dns79idZUt8=,1jZLe85FSaPrXJEYfj9OiH+PQtS/P8v33aIjk3eUvNo=,Ixelles,1050,1,0633709314,0633709314,015,2015-07-09,000,70220,"[70220, 70220, 82110, 70210, 82990]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119409710"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
535,17375,72efd99d-4b6d-4d23-8d12-aa7648fb510d,2,f/XiN5N/73PTJ92GnQwwAHDO2ar5mL0pCzj0JpTZPms=,Ib3ZCIT2Ng0CTDOea9z9JIvLOatZis15zQUrD8J4TcZLSxTMxMJSMc+817mSwDHC,5+3l5TUp3SWvNeUPY6qph8nE1+vtlBNXq1DsxAXxRRo=,TEn/Ke7cZhYQPPyI0+3NmQ+Wpc0i6jpo8zE9r21e7vA=,Ixelles,1050,1,0466926128,0466926128,014,1999-09-27,000,55100,"[55100, 55100, 56301, 68311]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
536,17383,e1b602cd-b37e-4f01-b402-6ea81d197f20,2,H3kERbZoMzxnIEd/njTCEmhhtb1JEvLswabw/U73Om0=,RJIYMo5qvsRCdiV5q9dpvkPYC5oFS8LDE5xkNpzdTTE=,mnNpNusr0qa/m5GVuUlp68fitQRvtTrBdkil+rZYnrg=,++q8mG+bsWYMn8Pivmooj2oGgVqR9BF57gEn4Kl30+Q=,Ixelles,1050,1,0539848154,0539848154,015,2013-10-01,000,70220,"[70220, 70220, 70210]",False,,,2,,,False,1,"{""mpts_account_external_id"":"""",""mpts_account_internal_id"":"""",""mpts_client_external_id"":""119410240"",""mpts_client_internal_id"":""""}",2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
537,17457,c81be2ff-00c5-48e7-8076-2427ad78dab3,2,H1tW+Fe4EsoqQKh6GIbPh01gAFviJjohYjBc5LP/AEA=,XM+beUVhgyvVLkQ2qP/tjA1CPIp1EmdCVcabnW9WoC6byg5UJ+oWwGvNqDk7aR1w,y1HV577O5BFIOPqZ3Ztwqdsg18pfL+R8xFxpy19UjPw=,2eLHMcy1TuZZBsu/PherkU0LpCJOhw0+h/x62A4uK44=,Ixelles,1050,1,0811911477,0811911477,015,2009-05-26,000,6810,"[6810, 6810]",False,,,3,,,False,1,,2,,2019-12-31,2020-01-01 01:12:44.215776+00:00,9a9421f68d254571b63a5d9f4f73e22b6109e8e9064052e3aad0423b711da4ad,False,
